time,constant,dynamic,highly_dynamic
15985800,0.05461,0.0444,0.0167684
15986700,0.05461,0.0444,0.0167684
15987600,0.05461,0.0444,0.0166861
15988500,0.05461,0.0444,0.0166861
15989400,0.05461,0.0444,0.0166861
15990300,0.05461,0.0444,0.0166861
15991200,0.05461,0.0444,0.0177197
15992100,0.05461,0.0444,0.0177197
15993000,0.05461,0.0444,0.0177197
15993900,0.05461,0.0444,0.0177197
15994800,0.05461,0.0444,0.0184162
15995700,0.05461,0.0444,0.0184162
15996600,0.05461,0.0444,0.0184162
15997500,0.05461,0.0444,0.0184162
15998400,0.05461,0.0444,0.0192277
15999300,0.05461,0.0444,0.0192277
16000200,0.05461,0.0444,0.0192277
16001100,0.05461,0.0444,0.0192277
16002000,0.05461,0.0444,0.0217763
16002900,0.05461,0.0444,0.0217763
16003800,0.05461,0.0444,0.0217763
16004700,0.05461,0.0444,0.0217763
16005600,0.05461,0.0444,0.0226638
16006500,0.05461,0.0444,0.0226638
16007400,0.05461,0.0444,0.0226638
16008300,0.05461,0.0444,0.0226638
16009200,0.05461,0.0444,0.0268426
16010100,0.05461,0.0444,0.0268426
16011000,0.05461,0.0444,0.0268426
16011900,0.05461,0.0444,0.0268426
16012800,0.05461,0.0444,0.0303513
16013700,0.05461,0.0444,0.0303513
16014600,0.05461,0.0444,0.0303513
16015500,0.05461,0.0444,0.0303513
16016400,0.05461,0.0842,0.0351348
16017300,0.05461,0.0842,0.0351348
16018200,0.05461,0.0842,0.0351348
16019100,0.05461,0.0842,0.0351348
16020000,0.05461,0.0842,0.0390112
16020900,0.05461,0.0842,0.0390112
16021800,0.05461,0.0842,0.0390112
16022700,0.05461,0.0842,0.0390112
16023600,0.05461,0.0842,0.0445791
16024500,0.05461,0.0842,0.0445791
16025400,0.05461,0.0842,0.0445791
16026300,0.05461,0.0842,0.0445791
16027200,0.05461,0.0842,0.047243
16028100,0.05461,0.0842,0.047243
16029000,0.05461,0.0842,0.047243
16029900,0.05461,0.0842,0.047243
16030800,0.05461,0.0842,0.0490555
16031700,0.05461,0.0842,0.0490555
16032600,0.05461,0.0842,0.0490555
16033500,0.05461,0.0842,0.0490555
16034400,0.05461,0.13814,0.0525586
16035300,0.05461,0.13814,0.0525586
16036200,0.05461,0.13814,0.0525586
16037100,0.05461,0.13814,0.0525586
16038000,0.05461,0.13814,0.05065
16038900,0.05461,0.13814,0.05065
16039800,0.05461,0.13814,0.05065
16040700,0.05461,0.13814,0.05065
16041600,0.05461,0.13814,0.0438496
16042500,0.05461,0.13814,0.0438496
16043400,0.05461,0.13814,0.0438496
16044300,0.05461,0.13814,0.0438496
16045200,0.05461,0.13814,0.0403889
16046100,0.05461,0.13814,0.0403889
16047000,0.05461,0.13814,0.0403889
16047900,0.05461,0.13814,0.0403889
16048800,0.05461,0.0842,0.0375063
16049700,0.05461,0.0842,0.0375063
16050600,0.05461,0.0842,0.0375063
16051500,0.05461,0.0842,0.0375063
16052400,0.05461,0.0842,0.0305702
16053300,0.05461,0.0842,0.0305702
16054200,0.05461,0.0842,0.0305702
16055100,0.05461,0.0842,0.0305702
16056000,0.05461,0.0842,0.0287499
16056900,0.05461,0.0842,0.0287499
16057800,0.05461,0.0842,0.0287499
16058700,0.05461,0.0842,0.0287499
16059600,0.05461,0.0444,0.0257371
16060500,0.05461,0.0444,0.0257371
16061400,0.05461,0.0444,0.0257371
16062300,0.05461,0.0444,0.0257371
16063200,0.05461,0.0444,0.0212033
16064100,0.05461,0.0444,0.0212033
16065000,0.05461,0.0444,0.0212033
16065900,0.05461,0.0444,0.0212033
16066800,0.05461,0.0444,0.0188267
16067700,0.05461,0.0444,0.0188267
16068600,0.05461,0.0444,0.0188267
16069500,0.05461,0.0444,0.0188267
16070400,0.05461,0.0444,0.0180915
16071300,0.05461,0.0444,0.0180915
16072200,0.05461,0.0444,0.0180915
16073100,0.05461,0.0444,0.0180915
16074000,0.05461,0.0444,0.017881
16074900,0.05461,0.0444,0.017881
16075800,0.05461,0.0444,0.017881
16076700,0.05461,0.0444,0.017881
16077600,0.05461,0.0444,0.0176559
16078500,0.05461,0.0444,0.0176559
16079400,0.05461,0.0444,0.0176559
16080300,0.05461,0.0444,0.0176559
16081200,0.05461,0.0444,0.0179978
16082100,0.05461,0.0444,0.0179978
16083000,0.05461,0.0444,0.0179978
16083900,0.05461,0.0444,0.0179978
16084800,0.05461,0.0444,0.0184972
16085700,0.05461,0.0444,0.0184972
16086600,0.05461,0.0444,0.0184972
16087500,0.05461,0.0444,0.0184972
16088400,0.05461,0.0444,0.0196256
16089300,0.05461,0.0444,0.0196256
16090200,0.05461,0.0444,0.0196256
16091100,0.05461,0.0444,0.0196256
16092000,0.05461,0.0444,0.0216679
16092900,0.05461,0.0444,0.0216679
16093800,0.05461,0.0444,0.0216679
16094700,0.05461,0.0444,0.0216679
16095600,0.05461,0.0444,0.0257448
16096500,0.05461,0.0444,0.0257448
16097400,0.05461,0.0444,0.0257448
16098300,0.05461,0.0444,0.0257448
16099200,0.05461,0.0444,0.0287817
16100100,0.05461,0.0444,0.0287817
16101000,0.05461,0.0444,0.0287817
16101900,0.05461,0.0444,0.0287817
16102800,0.05461,0.0842,0.0333002
16103700,0.05461,0.0842,0.0333002
16104600,0.05461,0.0842,0.0333002
16105500,0.05461,0.0842,0.0333002
16106400,0.05461,0.0842,0.0361502
16107300,0.05461,0.0842,0.0361502
16108200,0.05461,0.0842,0.0361502
16109100,0.05461,0.0842,0.0361502
16110000,0.05461,0.0842,0.039176
16110900,0.05461,0.0842,0.039176
16111800,0.05461,0.0842,0.039176
16112700,0.05461,0.0842,0.039176
16113600,0.05461,0.0842,0.0435976
16114500,0.05461,0.0842,0.0435976
16115400,0.05461,0.0842,0.0435976
16116300,0.05461,0.0842,0.0435976
16117200,0.05461,0.0842,0.0445097
16118100,0.05461,0.0842,0.0445097
16119000,0.05461,0.0842,0.0445097
16119900,0.05461,0.0842,0.0445097
16120800,0.05461,0.0842,0.0473401
16121700,0.05461,0.0842,0.0473401
16122600,0.05461,0.0842,0.0473401
16123500,0.05461,0.0842,0.0473401
16124400,0.05461,0.0842,0.043744
16125300,0.05461,0.0842,0.043744
16126200,0.05461,0.0842,0.043744
16127100,0.05461,0.0842,0.043744
16128000,0.05461,0.0842,0.0384396
16128900,0.05461,0.0842,0.0384396
16129800,0.05461,0.0842,0.0384396
16130700,0.05461,0.0842,0.0384396
16131600,0.05461,0.0842,0.0354467
16132500,0.05461,0.0842,0.0354467
16133400,0.05461,0.0842,0.0354467
16134300,0.05461,0.0842,0.0354467
16135200,0.05461,0.0842,0.0319671
16136100,0.05461,0.0842,0.0319671
16137000,0.05461,0.0842,0.0319671
16137900,0.05461,0.0842,0.0319671
16138800,0.05461,0.0842,0.0281357
16139700,0.05461,0.0842,0.0281357
16140600,0.05461,0.0842,0.0281357
16141500,0.05461,0.0842,0.0281357
16142400,0.05461,0.0842,0.0261691
16143300,0.05461,0.0842,0.0261691
16144200,0.05461,0.0842,0.0261691
16145100,0.05461,0.0842,0.0261691
16146000,0.05461,0.0444,0.0214841
16146900,0.05461,0.0444,0.0214841
16147800,0.05461,0.0444,0.0214841
16148700,0.05461,0.0444,0.0214841
16149600,0.05461,0.0444,0.0183877
16150500,0.05461,0.0444,0.0183877
16151400,0.05461,0.0444,0.0183877
16152300,0.05461,0.0444,0.0183877
16153200,0.05461,0.0444,0.0200852
16154100,0.05461,0.0444,0.0200852
16155000,0.05461,0.0444,0.0200852
16155900,0.05461,0.0444,0.0200852
16156800,0.05461,0.0444,0.0185837
16157700,0.05461,0.0444,0.0185837
16158600,0.05461,0.0444,0.0185837
16159500,0.05461,0.0444,0.0185837
16160400,0.05461,0.0444,0.0182172
16161300,0.05461,0.0444,0.0182172
16162200,0.05461,0.0444,0.0182172
16163100,0.05461,0.0444,0.0182172
16164000,0.05461,0.0444,0.0179889
16164900,0.05461,0.0444,0.0179889
16165800,0.05461,0.0444,0.0179889
16166700,0.05461,0.0444,0.0179889
16167600,0.05461,0.0444,0.0179978
16168500,0.05461,0.0444,0.0179978
16169400,0.05461,0.0444,0.0179978
16170300,0.05461,0.0444,0.0179978
16171200,0.05461,0.0444,0.0180552
16172100,0.05461,0.0444,0.0180552
16173000,0.05461,0.0444,0.0180552
16173900,0.05461,0.0444,0.0180552
16174800,0.05461,0.0444,0.0178204
16175700,0.05461,0.0444,0.0178204
16176600,0.05461,0.0444,0.0178204
16177500,0.05461,0.0444,0.0178204
16178400,0.05461,0.0444,0.0184836
16179300,0.05461,0.0444,0.0184836
16180200,0.05461,0.0444,0.0184836
16181100,0.05461,0.0444,0.0184836
16182000,0.05461,0.0444,0.0206892
16182900,0.05461,0.0444,0.0206892
16183800,0.05461,0.0444,0.0206892
16184700,0.05461,0.0444,0.0206892
16185600,0.05461,0.0444,0.0219272
16186500,0.05461,0.0444,0.0219272
16187400,0.05461,0.0444,0.0219272
16188300,0.05461,0.0444,0.0219272
16189200,0.05461,0.0842,0.0247817
16190100,0.05461,0.0842,0.0247817
16191000,0.05461,0.0842,0.0247817
16191900,0.05461,0.0842,0.0247817
16192800,0.05461,0.0842,0.027653
16193700,0.05461,0.0842,0.027653
16194600,0.05461,0.0842,0.027653
16195500,0.05461,0.0842,0.027653
16196400,0.05461,0.0842,0.0305955
16197300,0.05461,0.0842,0.0305955
16198200,0.05461,0.0842,0.0305955
16199100,0.05461,0.0842,0.0305955
16200000,0.05461,0.0842,0.0334263
16200900,0.05461,0.0842,0.0334263
16201800,0.05461,0.0842,0.0334263
16202700,0.05461,0.0842,0.0334263
16203600,0.05461,0.0842,0.034305
16204500,0.05461,0.0842,0.034305
16205400,0.05461,0.0842,0.034305
16206300,0.05461,0.0842,0.034305
16207200,0.05461,0.0842,0.0375731
16208100,0.05461,0.0842,0.0375731
16209000,0.05461,0.0842,0.0375731
16209900,0.05461,0.0842,0.0375731
16210800,0.05461,0.0842,0.0351326
16211700,0.05461,0.0842,0.0351326
16212600,0.05461,0.0842,0.0351326
16213500,0.05461,0.0842,0.0351326
16214400,0.05461,0.0842,0.0331904
16215300,0.05461,0.0842,0.0331904
16216200,0.05461,0.0842,0.0331904
16217100,0.05461,0.0842,0.0331904
16218000,0.05461,0.0842,0.0306534
16218900,0.05461,0.0842,0.0306534
16219800,0.05461,0.0842,0.0306534
16220700,0.05461,0.0842,0.0306534
16221600,0.05461,0.0842,0.027171
16222500,0.05461,0.0842,0.027171
16223400,0.05461,0.0842,0.027171
16224300,0.05461,0.0842,0.027171
16225200,0.05461,0.0842,0.0236817
16226100,0.05461,0.0842,0.0236817
16227000,0.05461,0.0842,0.0236817
16227900,0.05461,0.0842,0.0236817
16228800,0.05461,0.0842,0.0207214
16229700,0.05461,0.0842,0.0207214
16230600,0.05461,0.0842,0.0207214
16231500,0.05461,0.0842,0.0207214
16232400,0.05461,0.0444,0.0169184
16233300,0.05461,0.0444,0.0169184
16234200,0.05461,0.0444,0.0169184
16235100,0.05461,0.0444,0.0169184
16236000,0.05461,0.0444,0.0154175
16236900,0.05461,0.0444,0.0154175
16237800,0.05461,0.0444,0.0154175
16238700,0.05461,0.0444,0.0154175
16239600,0.05461,0.0444,0.0166779
16240500,0.05461,0.0444,0.0166779
16241400,0.05461,0.0444,0.0166779
16242300,0.05461,0.0444,0.0166779
16243200,0.05461,0.0444,0.0156889
16244100,0.05461,0.0444,0.0156889
16245000,0.05461,0.0444,0.0156889
16245900,0.05461,0.0444,0.0156889
16246800,0.05461,0.0444,0.0160178
16247700,0.05461,0.0444,0.0160178
16248600,0.05461,0.0444,0.0160178
16249500,0.05461,0.0444,0.0160178
16250400,0.05461,0.0444,0.0157984
16251300,0.05461,0.0444,0.0157984
16252200,0.05461,0.0444,0.0157984
16253100,0.05461,0.0444,0.0157984
16254000,0.05461,0.0444,0.0160136
16254900,0.05461,0.0444,0.0160136
16255800,0.05461,0.0444,0.0160136
16256700,0.05461,0.0444,0.0160136
16257600,0.05461,0.0444,0.0164767
16258500,0.05461,0.0444,0.0164767
16259400,0.05461,0.0444,0.0164767
16260300,0.05461,0.0444,0.0164767
16261200,0.05461,0.0444,0.016335
16262100,0.05461,0.0444,0.016335
16263000,0.05461,0.0444,0.016335
16263900,0.05461,0.0444,0.016335
16264800,0.05461,0.0444,0.0177444
16265700,0.05461,0.0444,0.0177444
16266600,0.05461,0.0444,0.0177444
16267500,0.05461,0.0444,0.0177444
16268400,0.05461,0.0444,0.0193702
16269300,0.05461,0.0444,0.0193702
16270200,0.05461,0.0444,0.0193702
16271100,0.05461,0.0444,0.0193702
16272000,0.05461,0.0444,0.0210636
16272900,0.05461,0.0444,0.0210636
16273800,0.05461,0.0444,0.0210636
16274700,0.05461,0.0444,0.0210636
16275600,0.05461,0.0842,0.0228376
16276500,0.05461,0.0842,0.0228376
16277400,0.05461,0.0842,0.0228376
16278300,0.05461,0.0842,0.0228376
16279200,0.05461,0.0842,0.0267709
16280100,0.05461,0.0842,0.0267709
16281000,0.05461,0.0842,0.0267709
16281900,0.05461,0.0842,0.0267709
16282800,0.05461,0.0842,0.0311444
16283700,0.05461,0.0842,0.0311444
16284600,0.05461,0.0842,0.0311444
16285500,0.05461,0.0842,0.0311444
16286400,0.05461,0.0842,0.0337082
16287300,0.05461,0.0842,0.0337082
16288200,0.05461,0.0842,0.0337082
16289100,0.05461,0.0842,0.0337082
16290000,0.05461,0.0842,0.0350896
16290900,0.05461,0.0842,0.0350896
16291800,0.05461,0.0842,0.0350896
16292700,0.05461,0.0842,0.0350896
16293600,0.05461,0.13814,0.0366209
16294500,0.05461,0.13814,0.0366209
16295400,0.05461,0.13814,0.0366209
16296300,0.05461,0.13814,0.0366209
16297200,0.05461,0.13814,0.0361902
16298100,0.05461,0.13814,0.0361902
16299000,0.05461,0.13814,0.0361902
16299900,0.05461,0.13814,0.0361902
16300800,0.05461,0.13814,0.0347676
16301700,0.05461,0.13814,0.0347676
16302600,0.05461,0.13814,0.0347676
16303500,0.05461,0.13814,0.0347676
16304400,0.05461,0.13814,0.0300162
16305300,0.05461,0.13814,0.0300162
16306200,0.05461,0.13814,0.0300162
16307100,0.05461,0.13814,0.0300162
16308000,0.05461,0.0842,0.0262211
16308900,0.05461,0.0842,0.0262211
16309800,0.05461,0.0842,0.0262211
16310700,0.05461,0.0842,0.0262211
16311600,0.05461,0.0842,0.0233457
16312500,0.05461,0.0842,0.0233457
16313400,0.05461,0.0842,0.0233457
16314300,0.05461,0.0842,0.0233457
16315200,0.05461,0.0842,0.0207701
16316100,0.05461,0.0842,0.0207701
16317000,0.05461,0.0842,0.0207701
16317900,0.05461,0.0842,0.0207701
16318800,0.05461,0.0444,0.0173868
16319700,0.05461,0.0444,0.0173868
16320600,0.05461,0.0444,0.0173868
16321500,0.05461,0.0444,0.0173868
16322400,0.05461,0.0444,0.0160795
16323300,0.05461,0.0444,0.0160795
16324200,0.05461,0.0444,0.0160795
16325100,0.05461,0.0444,0.0160795
16326000,0.05461,0.0444,0.0164332
16326900,0.05461,0.0444,0.0164332
16327800,0.05461,0.0444,0.0164332
16328700,0.05461,0.0444,0.0164332
16329600,0.05461,0.0444,0.0161249
16330500,0.05461,0.0444,0.0161249
16331400,0.05461,0.0444,0.0161249
16332300,0.05461,0.0444,0.0161249
16333200,0.05461,0.0444,0.0159924
16334100,0.05461,0.0444,0.0159924
16335000,0.05461,0.0444,0.0159924
16335900,0.05461,0.0444,0.0159924
16336800,0.05461,0.0444,0.0169877
16337700,0.05461,0.0444,0.0169877
16338600,0.05461,0.0444,0.0169877
16339500,0.05461,0.0444,0.0169877
16340400,0.05461,0.0444,0.0175753
16341300,0.05461,0.0444,0.0175753
16342200,0.05461,0.0444,0.0175753
16343100,0.05461,0.0444,0.0175753
16344000,0.05461,0.0444,0.0183358
16344900,0.05461,0.0444,0.0183358
16345800,0.05461,0.0444,0.0183358
16346700,0.05461,0.0444,0.0183358
16347600,0.05461,0.0444,0.0194975
16348500,0.05461,0.0444,0.0194975
16349400,0.05461,0.0444,0.0194975
16350300,0.05461,0.0444,0.0194975
16351200,0.05461,0.0444,0.0212887
16352100,0.05461,0.0444,0.0212887
16353000,0.05461,0.0444,0.0212887
16353900,0.05461,0.0444,0.0212887
16354800,0.05461,0.0444,0.02623
16355700,0.05461,0.0444,0.02623
16356600,0.05461,0.0444,0.02623
16357500,0.05461,0.0444,0.02623
16358400,0.05461,0.0444,0.027416
16359300,0.05461,0.0444,0.027416
16360200,0.05461,0.0444,0.027416
16361100,0.05461,0.0444,0.027416
16362000,0.05461,0.0842,0.0341699
16362900,0.05461,0.0842,0.0341699
16363800,0.05461,0.0842,0.0341699
16364700,0.05461,0.0842,0.0341699
16365600,0.05461,0.0842,0.0379056
16366500,0.05461,0.0842,0.0379056
16367400,0.05461,0.0842,0.0379056
16368300,0.05461,0.0842,0.0379056
16369200,0.05461,0.0842,0.0427602
16370100,0.05461,0.0842,0.0427602
16371000,0.05461,0.0842,0.0427602
16371900,0.05461,0.0842,0.0427602
16372800,0.05461,0.0842,0.0439119
16373700,0.05461,0.0842,0.0439119
16374600,0.05461,0.0842,0.0439119
16375500,0.05461,0.0842,0.0439119
16376400,0.05461,0.0842,0.0463239
16377300,0.05461,0.0842,0.0463239
16378200,0.05461,0.0842,0.0463239
16379100,0.05461,0.0842,0.0463239
16380000,0.05461,0.13814,0.0504057
16380900,0.05461,0.13814,0.0504057
16381800,0.05461,0.13814,0.0504057
16382700,0.05461,0.13814,0.0504057
16383600,0.05461,0.13814,0.0470627
16384500,0.05461,0.13814,0.0470627
16385400,0.05461,0.13814,0.0470627
16386300,0.05461,0.13814,0.0470627
16387200,0.05461,0.13814,0.0432075
16388100,0.05461,0.13814,0.0432075
16389000,0.05461,0.13814,0.0432075
16389900,0.05461,0.13814,0.0432075
16390800,0.05461,0.13814,0.0368559
16391700,0.05461,0.13814,0.0368559
16392600,0.05461,0.13814,0.0368559
16393500,0.05461,0.13814,0.0368559
16394400,0.05461,0.0842,0.033807
16395300,0.05461,0.0842,0.033807
16396200,0.05461,0.0842,0.033807
16397100,0.05461,0.0842,0.033807
16398000,0.05461,0.0842,0.0282294
16398900,0.05461,0.0842,0.0282294
16399800,0.05461,0.0842,0.0282294
16400700,0.05461,0.0842,0.0282294
16401600,0.05461,0.0842,0.025459
16402500,0.05461,0.0842,0.025459
16403400,0.05461,0.0842,0.025459
16404300,0.05461,0.0842,0.025459
16405200,0.05461,0.0444,0.0214932
16406100,0.05461,0.0444,0.0214932
16407000,0.05461,0.0444,0.0214932
16407900,0.05461,0.0444,0.0214932
16408800,0.05461,0.0444,0.019489
16409700,0.05461,0.0444,0.019489
16410600,0.05461,0.0444,0.019489
16411500,0.05461,0.0444,0.019489
16412400,0.05461,0.0444,0.0176271
16413300,0.05461,0.0444,0.0176271
16414200,0.05461,0.0444,0.0176271
16415100,0.05461,0.0444,0.0176271
16416000,0.05461,0.0444,0.0176982
16416900,0.05461,0.0444,0.0176982
16417800,0.05461,0.0444,0.0176982
16418700,0.05461,0.0444,0.0176982
16419600,0.05461,0.0444,0.0176469
16420500,0.05461,0.0444,0.0176469
16421400,0.05461,0.0444,0.0176469
16422300,0.05461,0.0444,0.0176469
16423200,0.05461,0.0444,0.0174536
16424100,0.05461,0.0444,0.0174536
16425000,0.05461,0.0444,0.0174536
16425900,0.05461,0.0444,0.0174536
16426800,0.05461,0.0444,0.0178345
16427700,0.05461,0.0444,0.0178345
16428600,0.05461,0.0444,0.0178345
16429500,0.05461,0.0444,0.0178345
16430400,0.05461,0.0444,0.0185668
16431300,0.05461,0.0444,0.0185668
16432200,0.05461,0.0444,0.0185668
16433100,0.05461,0.0444,0.0185668
16434000,0.05461,0.0444,0.0194935
16434900,0.05461,0.0444,0.0194935
16435800,0.05461,0.0444,0.0194935
16436700,0.05461,0.0444,0.0194935
16437600,0.05461,0.0444,0.021861
16438500,0.05461,0.0444,0.021861
16439400,0.05461,0.0444,0.021861
16440300,0.05461,0.0444,0.021861
16441200,0.05461,0.0444,0.0266015
16442100,0.05461,0.0444,0.0266015
16443000,0.05461,0.0444,0.0266015
16443900,0.05461,0.0444,0.0266015
16444800,0.05461,0.0444,0.0297074
16445700,0.05461,0.0444,0.0297074
16446600,0.05461,0.0444,0.0297074
16447500,0.05461,0.0444,0.0297074
16448400,0.05461,0.0842,0.0379706
16449300,0.05461,0.0842,0.0379706
16450200,0.05461,0.0842,0.0379706
16451100,0.05461,0.0842,0.0379706
16452000,0.05461,0.0842,0.0417129
16452900,0.05461,0.0842,0.0417129
16453800,0.05461,0.0842,0.0417129
16454700,0.05461,0.0842,0.0417129
16455600,0.05461,0.0842,0.0493741
16456500,0.05461,0.0842,0.0493741
16457400,0.05461,0.0842,0.0493741
16458300,0.05461,0.0842,0.0493741
16459200,0.05461,0.0842,0.0501334
16460100,0.05461,0.0842,0.0501334
16461000,0.05461,0.0842,0.0501334
16461900,0.05461,0.0842,0.0501334
16462800,0.05461,0.0842,0.0534166
16463700,0.05461,0.0842,0.0534166
16464600,0.05461,0.0842,0.0534166
16465500,0.05461,0.0842,0.0534166
16466400,0.05461,0.13814,0.0526801
16467300,0.05461,0.13814,0.0526801
16468200,0.05461,0.13814,0.0526801
16469100,0.05461,0.13814,0.0526801
16470000,0.05461,0.13814,0.0464364
16470900,0.05461,0.13814,0.0464364
16471800,0.05461,0.13814,0.0464364
16472700,0.05461,0.13814,0.0464364
16473600,0.05461,0.13814,0.0391782
16474500,0.05461,0.13814,0.0391782
16475400,0.05461,0.13814,0.0391782
16476300,0.05461,0.13814,0.0391782
16477200,0.05461,0.13814,0.0356384
16478100,0.05461,0.13814,0.0356384
16479000,0.05461,0.13814,0.0356384
16479900,0.05461,0.13814,0.0356384
16480800,0.05461,0.0842,0.0336711
16481700,0.05461,0.0842,0.0336711
16482600,0.05461,0.0842,0.0336711
16483500,0.05461,0.0842,0.0336711
16484400,0.05461,0.0842,0.0298434
16485300,0.05461,0.0842,0.0298434
16486200,0.05461,0.0842,0.0298434
16487100,0.05461,0.0842,0.0298434
16488000,0.05461,0.0842,0.0253261
16488900,0.05461,0.0842,0.0253261
16489800,0.05461,0.0842,0.0253261
16490700,0.05461,0.0842,0.0253261
16491600,0.05461,0.0444,0.0206325
16492500,0.05461,0.0444,0.0206325
16493400,0.05461,0.0444,0.0206325
16494300,0.05461,0.0444,0.0206325
16495200,0.05461,0.0444,0.0173242
16496100,0.05461,0.0444,0.0173242
16497000,0.05461,0.0444,0.0173242
16497900,0.05461,0.0444,0.0173242
16498800,0.05461,0.0444,0.016362
16499700,0.05461,0.0444,0.016362
16500600,0.05461,0.0444,0.016362
16501500,0.05461,0.0444,0.016362
16502400,0.05461,0.0444,0.0152203
16503300,0.05461,0.0444,0.0152203
16504200,0.05461,0.0444,0.0152203
16505100,0.05461,0.0444,0.0152203
16506000,0.05461,0.0444,0.0150624
16506900,0.05461,0.0444,0.0150624
16507800,0.05461,0.0444,0.0150624
16508700,0.05461,0.0444,0.0150624
16509600,0.05461,0.0444,0.014949
16510500,0.05461,0.0444,0.014949
16511400,0.05461,0.0444,0.014949
16512300,0.05461,0.0444,0.014949
16513200,0.05461,0.0444,0.015337
16514100,0.05461,0.0444,0.015337
16515000,0.05461,0.0444,0.015337
16515900,0.05461,0.0444,0.015337
16516800,0.05461,0.0444,0.0171267
16517700,0.05461,0.0444,0.0171267
16518600,0.05461,0.0444,0.0171267
16519500,0.05461,0.0444,0.0171267
16520400,0.05461,0.0444,0.0181154
16521300,0.05461,0.0444,0.0181154
16522200,0.05461,0.0444,0.0181154
16523100,0.05461,0.0444,0.0181154
16524000,0.05461,0.0444,0.0206512
16524900,0.05461,0.0444,0.0206512
16525800,0.05461,0.0444,0.0206512
16526700,0.05461,0.0444,0.0206512
16527600,0.05461,0.0444,0.0245169
16528500,0.05461,0.0444,0.0245169
16529400,0.05461,0.0444,0.0245169
16530300,0.05461,0.0444,0.0245169
16531200,0.05461,0.0444,0.0269774
16532100,0.05461,0.0444,0.0269774
16533000,0.05461,0.0444,0.0269774
16533900,0.05461,0.0444,0.0269774
16534800,0.05461,0.0842,0.031074
16535700,0.05461,0.0842,0.031074
16536600,0.05461,0.0842,0.031074
16537500,0.05461,0.0842,0.031074
16538400,0.05461,0.0842,0.03459
16539300,0.05461,0.0842,0.03459
16540200,0.05461,0.0842,0.03459
16541100,0.05461,0.0842,0.03459
16542000,0.05461,0.0842,0.0409591
16542900,0.05461,0.0842,0.0409591
16543800,0.05461,0.0842,0.0409591
16544700,0.05461,0.0842,0.0409591
16545600,0.05461,0.0842,0.0409052
16546500,0.05461,0.0842,0.0409052
16547400,0.05461,0.0842,0.0409052
16548300,0.05461,0.0842,0.0409052
16549200,0.05461,0.0842,0.0406961
16550100,0.05461,0.0842,0.0406961
16551000,0.05461,0.0842,0.0406961
16551900,0.05461,0.0842,0.0406961
16552800,0.05461,0.13814,0.0434251
16553700,0.05461,0.13814,0.0434251
16554600,0.05461,0.13814,0.0434251
16555500,0.05461,0.13814,0.0434251
16556400,0.05461,0.13814,0.0407852
16557300,0.05461,0.13814,0.0407852
16558200,0.05461,0.13814,0.0407852
16559100,0.05461,0.13814,0.0407852
16560000,0.05461,0.13814,0.0340389
16560900,0.05461,0.13814,0.0340389
16561800,0.05461,0.13814,0.0340389
16562700,0.05461,0.13814,0.0340389
16563600,0.05461,0.13814,0.0343127
16564500,0.05461,0.13814,0.0343127
16565400,0.05461,0.13814,0.0343127
16566300,0.05461,0.13814,0.0343127
16567200,0.05461,0.0842,0.0309979
16568100,0.05461,0.0842,0.0309979
16569000,0.05461,0.0842,0.0309979
16569900,0.05461,0.0842,0.0309979
16570800,0.05461,0.0842,0.0280835
16571700,0.05461,0.0842,0.0280835
16572600,0.05461,0.0842,0.0280835
16573500,0.05461,0.0842,0.0280835
16574400,0.05461,0.0842,0.0242415
16575300,0.05461,0.0842,0.0242415
16576200,0.05461,0.0842,0.0242415
16577100,0.05461,0.0842,0.0242415
16578000,0.05461,0.0444,0.0226269
16578900,0.05461,0.0444,0.0226269
16579800,0.05461,0.0444,0.0226269
16580700,0.05461,0.0444,0.0226269
16581600,0.05461,0.0444,0.0184205
16582500,0.05461,0.0444,0.0184205
16583400,0.05461,0.0444,0.0184205
16584300,0.05461,0.0444,0.0184205
16585200,0.05461,0.0444,0.0172615
16586100,0.05461,0.0444,0.0172615
16587000,0.05461,0.0444,0.0172615
16587900,0.05461,0.0444,0.0172615
16588800,0.05461,0.0444,0.017534
16589700,0.05461,0.0444,0.017534
16590600,0.05461,0.0444,0.017534
16591500,0.05461,0.0444,0.017534
16592400,0.05461,0.0444,0.0164438
16593300,0.05461,0.0444,0.0164438
16594200,0.05461,0.0444,0.0164438
16595100,0.05461,0.0444,0.0164438
16596000,0.05461,0.0444,0.0160329
16596900,0.05461,0.0444,0.0160329
16597800,0.05461,0.0444,0.0160329
16598700,0.05461,0.0444,0.0160329
16599600,0.05461,0.0444,0.0163529
16600500,0.05461,0.0444,0.0163529
16601400,0.05461,0.0444,0.0163529
16602300,0.05461,0.0444,0.0163529
16603200,0.05461,0.0444,0.017109
16604100,0.05461,0.0444,0.017109
16605000,0.05461,0.0444,0.017109
16605900,0.05461,0.0444,0.017109
16606800,0.05461,0.0444,0.017761
16607700,0.05461,0.0444,0.017761
16608600,0.05461,0.0444,0.017761
16609500,0.05461,0.0444,0.017761
16610400,0.05461,0.0444,0.0198138
16611300,0.05461,0.0444,0.0198138
16612200,0.05461,0.0444,0.0198138
16613100,0.05461,0.0444,0.0198138
16614000,0.05461,0.0444,0.0245611
16614900,0.05461,0.0444,0.0245611
16615800,0.05461,0.0444,0.0245611
16616700,0.05461,0.0444,0.0245611
16617600,0.05461,0.0444,0.027814
